game_id,offense,last_drive_q2_clock,last_drive_q2_play_id,last_drive_q2,last_drive_end_event_q2,next_drive_q3_play_id,next_drive_q3,next_drive_end_event_q3
20089,LATU,00:46,3945161,8.0,TOUCHDOWN,3945462,9.0,TOUCHDOWN
20089,MDMO,03:29,3944893,9.0,TOUCHDOWN,3945724,10.0,PUNT
20090,MNUN,02:59,3938518,5.0,PUNT,3938899,6.0,PUNT
20090,OHMI,01:41,3938637,6.0,END OF HALF,3938946,7.0,TOUCHDOWN
20091,ALJA,00:09,3955117,7.0,END OF HALF,3955326,8.0,PUNT
20091,FLST,01:38,3954515,7.0,TOUCHDOWN,3955545,8.0,PUNT
20092,ARST,01:15,3957501,9.0,FIELD GOAL,3958193,10.0,PUNT
20092,TNMS,01:30,3957336,8.0,TOUCHDOWN,3958436,9.0,PUNT
20093,LAMC,00:10,3953056,8.0,END OF HALF,3953985,9.0,PUNT
20093,LAST,00:37,3952894,7.0,PUNT,3953844,8.0,PUNT
20094,NYCW,03:02,3946150,5.0,MISSED FG,3947166,6.0,PUNT
20094,WVUN,00:37,3946685,5.0,FIELD GOAL,3947430,6.0,TOUCHDOWN
20095,ALTR,00:10,3952998,5.0,END OF HALF,3954286,6.0,INTERCEPTION
20095,VALB,01:37,3952609,4.0,PUNT,3953309,5.0,PUNT
20096,TXLA,00:50,3950131,7.0,END OF HALF,3950680,8.0,PUNT
20096,TXSN,06:03,3949062,4.0,TOUCHDOWN,3950325,5.0,TOUCHDOWN
20097,GAKS,03:13,3939287,5.0,PUNT,3940282,6.0,PUNT
20097,GATC,01:49,3939549,4.0,END OF HALF,3939815,5.0,TOUCHDOWN
20098,KSUN,00:25,3935963,7.0,DOWNS,3936020,8.0,TOUCHDOWN
20098,SCCC,01:30,3935936,5.0,PUNT,3936003,6.0,PUNT
20099,MSUN,01:57,3955805,7.0,PUNT,3956552,8.0,TOUCHDOWN
20099,TNAP,00:40,3956185,9.0,END OF HALF,3956880,10.0,FIELD GOAL
20100,FLCE,00:22,3977135,6.0,END OF HALF,3977149,7.0,TOUCHDOWN
20100,KYLO,01:53,3977098,6.0,TOUCHDOWN,3977172,7.0,PUNT
20101,INND,02:51,3982153,7.0,PUNT,3983071,8.0,TOUCHDOWN
20101,INPU,00:51,3982384,7.0,END OF HALF,3982683,8.0,FIELD GOAL
20102,NCAP,01:35,3985173,5.0,FIELD GOAL,3985826,6.0,PUNT
20102,NCEL,06:41,3984634,5.0,PUNT,3986229,6.0,PUNT
20103,NMST,00:39,3992505,6.0,MISSED FG,3993352,7.0,TOUCHDOWN
20103,SCST,00:01,3992660,6.0,END OF HALF,3993199,7.0,INTERCEPTION
20104,MOSE,00:13,3979815,6.0,END OF HALF,3979871,7.0,INTERCEPTION
20104,MOUN,06:00,3979460,6.0,TOUCHDOWN,3980011,7.0,TOUCHDOWN
20105,NYAB,00:32,3979768,8.0,END OF HALF,3979896,9.0,PUNT
20105,NYSY,03:51,3979639,9.0,TOUCHDOWN,3979989,10.0,TOUCHDOWN
20106,OHST,00:04,3984156,6.0,END OF HALF,3984692,7.0,TOUCHDOWN
20106,OKTU,00:47,3983997,5.0,INTERCEPTION,3984604,6.0,PUNT
20107,LATU,02:19,3998692,7.0,TOUCHDOWN,3999041,8.0,DOWNS
20107,MSUN,00:42,3998848,8.0,MISSED FG,3999129,9.0,TOUCHDOWN
20108,ALTR,01:13,3990312,7.0,PUNT,3990875,8.0,TOUCHDOWN
20108,MSSO,00:41,3990560,8.0,MISSED FG,3991178,9.0,PUNT
20109,NYST,07:01,3991725,5.0,INTERCEPTION,3992828,6.0,PUNT
20109,ORUN,02:19,3992100,5.0,END OF HALF,3992553,6.0,PUNT
20110,CAST,01:22,3992896,5.0,TOUCHDOWN,3993488,6.0,TOUCHDOWN
20110,TNVA,00:40,3993029,5.0,PUNT,3993314,6.0,PUNT
20111,LATC,03:30,3984639,5.0,PUNT,3985733,6.0,TOUCHDOWN
20111,TXMU,02:17,3984938,5.0,FIELD GOAL,3985414,6.0,TOUCHDOWN
20112,CASS,01:15,3991354,7.0,PUNT,3991644,8.0,TOUCHDOWN
20112,UTUN,00:06,3991511,8.0,END OF HALF,3992013,9.0,INTERCEPTION
20113,CASA,04:01,3985401,7.0,MISSED FG,3986039,8.0,TOUCHDOWN
20113,CAUN,00:02,3985812,7.0,END OF HALF,3986446,8.0,TOUCHDOWN
20114,TXRI,00:07,3993039,7.0,END OF HALF,3993385,8.0,PUNT
20114,TXUN,01:30,3992794,7.0,TOUCHDOWN,3993640,8.0,TOUCHDOWN
20115,VALB,00:36,3991009,7.0,END OF HALF,3991332,8.0,TOUCHDOWN
20115,VAOD,03:48,3990229,7.0,TOUCHDOWN,3991127,8.0,PUNT
20116,IDBO,00:06,3994659,8.0,END OF HALF,3995748,9.0,PUNT
20116,OKST,01:58,3994432,7.0,TOUCHDOWN,3995284,8.0,PUNT
20117,LASW,01:14,3975924,6.0,TOUCHDOWN,3976041,7.0,TOUCHDOWN
20117,OHUN,01:35,3975882,6.0,PUNT,3976093,7.0,FUMBLE
20118,ILNW,02:16,3984721,8.0,TOUCHDOWN,3985575,9.0,TOUCHDOWN
20118,NCDU,01:17,3984899,8.0,FIELD GOAL,3985396,9.0,PUNT
20119,CTUN,00:16,3979528,7.0,END OF HALF,3979774,8.0,TOUCHDOWN
20119,NYWP,06:05,3979307,6.0,TOUCHDOWN,3979625,7.0,DOWNS
20120,VAPI,01:29,3979369,7.0,MISSED FG,3980145,8.0,PUNT
20120,WVUN,00:12,3979516,7.0,END OF HALF,3979974,8.0,FIELD GOAL
20121,AZNO,00:20,3997324,9.0,END OF HALF,3997386,10.0,PUNT
20121,AZUN,01:41,3997092,10.0,PUNT,3997661,11.0,DOWNS
20122,GATC,02:47,3986363,5.0,FIELD GOAL,3987376,6.0,PUNT
20122,SCCL,04:14,3986140,5.0,PUNT,3987990,6.0,PUNT
20123,COAF,00:07,3994308,6.0,END OF HALF,3994947,7.0,TOUCHDOWN
20123,UTST,00:56,3993781,5.0,DOWNS,3994485,6.0,TOUCHDOWN
20124,CASJ,01:04,3999528,8.0,FUMBLE,3999777,9.0,PUNT
20124,HIUN,00:10,3999573,8.0,MISSED FG,3999737,9.0,PUNT
20125,CASC,04:24,3983360,5.0,TOUCHDOWN,3984372,6.0,TOUCHDOWN
20125,WAST,00:32,3984062,5.0,END OF HALF,3984601,6.0,PUNT
20126,TXIW,01:09,3991291,5.0,INTERCEPTION,3991799,6.0,TOUCHDOWN
20126,TXSW,00:25,3991427,6.0,END OF HALF,3991588,7.0,PUNT
20127,KSUN,00:30,3984810,5.0,END OF HALF,3984903,6.0,PUNT
20127,TXBA,01:02,3984629,5.0,PUNT,3985063,6.0,TOUCHDOWN
20128,NCUN,00:06,3995031,7.0,END OF HALF,3995232,8.0,TOUCHDOWN
20128,VAUN,01:01,3994563,7.0,TOUCHDOWN,3995536,8.0,PUNT
20129,FLST,00:18,3986054,8.0,INTERCEPTION,3986284,9.0,PUNT
20129,NCWF,03:16,3985589,8.0,FIELD GOAL,3986535,9.0,TOUCHDOWN
20130,MIWE,01:07,3980554,10.0,PUNT,3980762,11.0,DOWNS
20130,PAPT,01:49,3980412,9.0,TOUCHDOWN,3980661,10.0,PUNT
20131,ALBI,00:05,3993401,10.0,END OF HALF,3994154,11.0,FIELD GOAL
20131,TXNO,00:59,3993068,9.0,PUNT,3993796,10.0,PUNT
20132,TNMI,02:22,3991449,7.0,PUNT,3993142,8.0,PUNT
20132,TXSN,01:19,3991787,7.0,END OF HALF,3992091,8.0,TOUCHDOWN
20133,GAUN,00:19,3990626,7.0,FIELD GOAL,3991373,8.0,TOUCHDOWN
20133,SCUN,00:32,3990538,6.0,SAFETY,3991268,7.0,INTERCEPTION
20134,ALUN,00:35,3984073,7.0,END OF HALF,3985073,8.0,TOUCHDOWN
20134,FLUN,04:21,3983881,6.0,PUNT,3984548,7.0,TOUCHDOWN
20135,TNTC,00:41,3979551,8.0,END OF HALF,3979660,9.0,INTERCEPTION
20135,TNUN,04:08,3979398,8.0,TOUCHDOWN,3979998,9.0,TOUCHDOWN
20136,LANE,00:36,3992820,7.0,MISSED FG,3993065,8.0,PUNT
20136,MSJA,02:16,3992378,7.0,DOWNS,3993325,8.0,FUMBLE
20137,ILNO,01:53,3979238,6.0,END OF HALF,3979631,7.0,PUNT
20137,MIUN,02:06,3979189,5.0,TOUCHDOWN,3979552,6.0,TOUCHDOWN
20138,NMUN,01:05,3979198,7.0,END OF HALF,3979709,8.0,PUNT
20138,TXAM,04:09,3979083,6.0,FIELD GOAL,3979526,7.0,FIELD GOAL
20139,FLAM,00:45,3993005,8.0,MISSED FG,3993528,9.0,DOWNS
20139,FLSO,02:10,3992840,8.0,DOWNS,3994444,9.0,PUNT
20140,KSST,00:43,3984753,6.0,END OF HALF,3985678,7.0,PUNT
20140,NVRE,02:08,3984411,5.0,PUNT,3985060,6.0,FIELD GOAL
20141,ARST,04:34,3984807,7.0,PUNT,3985720,8.0,PUNT
20141,WAUN,02:21,3984947,8.0,END OF HALF,3985943,9.0,PUNT
20142,ALAU,00:16,3994360,6.0,END OF HALF,3994480,7.0,FUMBLE
20142,PAST,00:47,3994212,6.0,INTERCEPTION,3994575,7.0,TOUCHDOWN
20143,INBS,00:06,3990545,8.0,MISSED FG,3992070,9.0,PUNT
20143,WYUN,00:42,3989860,6.0,TOUCHDOWN,3991188,7.0,PUNT
20144,MABC,03:10,3979239,6.0,TOUCHDOWN,3979641,7.0,PUNT
20144,PATE,00:43,3979347,6.0,END OF HALF,3979558,7.0,PUNT
20145,OHAK,02:57,3985323,5.0,DOWNS,3986264,6.0,FUMBLE
20145,RIBT,00:16,3985705,6.0,END OF HALF,3986604,7.0,TOUCHDOWN
20146,LAST,00:30,3991490,7.0,END OF HALF,3992359,8.0,TOUCHDOWN
20146,MICE,02:15,3991249,7.0,DOWNS,3991827,8.0,PUNT
20147,GAST,00:19,3990687,7.0,END OF HALF,3991559,8.0,SAFETY
20147,NCCR,01:28,3990449,6.0,PUNT,3991214,7.0,PUNT
20148,KYUN,01:52,3979275,7.0,PUNT,3979761,8.0,PUNT
20148,TNCH,00:42,3979401,7.0,END OF HALF,3979479,8.0,FIELD GOAL
20149,INUN,01:33,3979701,7.0,INTERCEPTION,3979889,8.0,PUNT
20149,OHCI,00:27,3979762,8.0,FIELD GOAL,3979987,9.0,MISSED FG
20150,NYBU,03:07,3979578,5.0,PUNT,3980286,6.0,FIELD GOAL
20150,SCCC,01:03,3979818,5.0,END OF HALF,3979994,6.0,TOUCHDOWN
20151,COST,00:34,3984811,6.0,END OF HALF,3985234,7.0,PUNT
20151,OHTO,03:44,3984513,7.0,PUNT,3985361,8.0,DOWNS
20152,DEUN,02:07,3983928,7.0,END OF HALF,3984690,8.0,PUNT
20152,NJRU,07:37,3983413,5.0,TOUCHDOWN,3984389,6.0,FIELD GOAL
20153,NCEA,03:33,3989800,8.0,TOUCHDOWN,3990649,9.0,DOWNS
20153,WVMA,00:08,3990454,9.0,END OF HALF,3990966,10.0,TOUCHDOWN
20154,MAUN,00:34,3986125,5.0,END OF HALF,3986456,6.0,PUNT
20154,MIEA,03:25,3985602,5.0,MISSED FG,3986798,6.0,MISSED FG
20155,FLIN,00:04,3996342,9.0,END OF HALF,3996986,10.0,PUNT
20155,TXTC,02:57,3995517,6.0,TOUCHDOWN,3996450,7.0,FIELD GOAL
20156,ALSO,01:49,3995849,6.0,DOWNS,3996318,7.0,TOUCHDOWN
20156,MSAL,00:32,3996203,7.0,END OF HALF,3996598,8.0,PUNT
20157,NYCW,00:22,3987519,6.0,END OF HALF,3987678,7.0,PUNT
20157,OHMI,01:58,3986751,6.0,TOUCHDOWN,3987982,7.0,TOUCHDOWN
20158,NEUN,04:40,3979098,4.0,PUNT,3979594,5.0,MISSED FG
20158,OKUN,00:57,3979272,5.0,END OF HALF,3979745,6.0,TOUCHDOWN
20159,KYMU,01:12,3989279,6.0,END OF HALF,3991267,7.0,PUNT
20159,OHBG,01:46,3988870,5.0,PUNT,3990173,6.0,TOUCHDOWN
20160,MSST,00:38,3984592,6.0,END OF HALF,3985042,7.0,DOWNS
20160,TNMS,01:17,3984432,4.0,PUNT,3984945,5.0,INTERCEPTION
20161,COUN,02:17,3980402,6.0,DOWNS,3980967,7.0,PUNT
20161,MNUN,01:05,3980558,6.0,END OF HALF,3980757,7.0,MISSED FG
20162,FLMI,00:37,3979592,7.0,DOWNS,3979873,8.0,PUNT
20162,MIST,01:29,3979467,6.0,PUNT,3979793,7.0,PUNT
20163,ILUN,00:40,3977430,6.0,END OF HALF,3977500,7.0,PUNT
20163,MDUN,01:27,3977405,5.0,PUNT,3977482,6.0,TOUCHDOWN
20164,IAUN,08:56,3985445,6.0,TOUCHDOWN,3986818,7.0,PUNT
20164,OHKS,00:19,3986292,6.0,END OF HALF,3986587,7.0,DOWNS
20165,FLAT,02:06,3992277,8.0,END OF HALF,3993218,9.0,TOUCHDOWN
20165,NYFO,02:28,3992108,8.0,PUNT,3992899,9.0,PUNT
20166,IAST,01:05,3997739,6.0,FIELD GOAL,3998158,7.0,TOUCHDOWN
20166,NVLV,01:52,3997608,5.0,PUNT,3998032,6.0,PUNT
20167,IDUN,01:16,3985347,5.0,INTERCEPTION,3986085,6.0,PUNT
20167,ORST,00:57,3985456,5.0,END OF HALF,3985649,6.0,TOUCHDOWN
20168,LAGR,02:24,3992408,8.0,PUNT,3992965,9.0,PUNT
20168,TXHO,01:11,3992686,8.0,END OF HALF,3993259,9.0,TOUCHDOWN
20169,ARUN,05:11,3984706,7.0,FIELD GOAL,3985417,8.0,TOUCHDOWN
20169,GASO,02:23,3984957,8.0,FIELD GOAL,3985573,9.0,PUNT
20170,NCST,01:17,3993901,8.0,TOUCHDOWN,3994969,9.0,TOUCHDOWN
20170,SCFU,00:24,3994464,8.0,END OF HALF,3994692,9.0,INTERCEPTION
20171,CAFR,00:58,3998172,6.0,FIELD GOAL,3998637,7.0,PUNT
20171,CALA,00:05,3998337,6.0,END OF HALF,3998475,7.0,TOUCHDOWN
20172,AZST,00:16,3998278,7.0,END OF HALF,3998464,8.0,TOUCHDOWN
20172,UTBY,03:47,3998031,7.0,INTERCEPTION,3998330,8.0,PUNT
20173,NCAP,01:58,4013377,6.0,TOUCHDOWN,4013505,7.0,INTERCEPTION
20173,WVMA,03:54,4013343,5.0,PUNT,4013556,6.0,FIELD GOAL
20174,NYSY,01:33,4015849,6.0,PUNT,4015933,7.0,TOUCHDOWN
20174,VALB,00:23,4015881,6.0,END OF HALF,4015895,7.0,PUNT
20175,NCWF,06:26,4015506,4.0,FIELD GOAL,4015760,5.0,TOUCHDOWN
20175,VAUN,01:31,4015602,4.0,END OF HALF,4015647,5.0,TOUCHDOWN
20176,OHAK,00:02,4031077,9.0,END OF HALF,4031906,10.0,PUNT
20176,OHST,00:14,4031021,7.0,FIELD GOAL,4031810,8.0,INTERCEPTION
20177,KSST,00:38,4031235,6.0,FIELD GOAL,4031705,7.0,PUNT
20177,OKST,01:29,4031087,5.0,PUNT,4031455,6.0,MISSED FG
20178,NYWA,00:39,4018528,7.0,MISSED FG,4018839,8.0,PUNT
20178,PATE,02:42,4018308,5.0,PUNT,4018706,6.0,FIELD GOAL
20179,CTUN,00:19,4025043,7.0,END OF HALF,4025653,8.0,PUNT
20179,WYUN,00:50,4024920,6.0,PUNT,4025215,7.0,TOUCHDOWN
20180,COAF,03:42,4031407,5.0,MISSED FG,4032169,6.0,PUNT
20180,FLAT,00:01,4031695,6.0,END OF HALF,4032291,7.0,PUNT
20181,GAUN,00:59,4018488,8.0,FIELD GOAL,4018879,9.0,TOUCHDOWN
20181,TNVA,00:10,4018587,8.0,END OF HALF,4019018,9.0,PUNT
20182,KYUN,04:39,4029632,6.0,FIELD GOAL,4031076,7.0,FIELD GOAL
20182,SCUN,07:22,4029347,5.0,PUNT,4030389,6.0,TOUCHDOWN
20183,LAST,03:59,4018372,5.0,PUNT,4018642,6.0,TOUCHDOWN
20183,MSST,00:41,4018525,6.0,END OF HALF,4018676,7.0,MISSED FG
20184,FLUN,03:16,4031693,6.0,FUMBLE,4032445,7.0,TOUCHDOWN
20184,TNUN,01:08,4031966,7.0,MISSED FG,4032811,8.0,DOWNS
20185,NCCR,02:03,4015262,5.0,FUMBLE,4015340,6.0,MISSED FG
20185,TNMI,00:51,4015293,6.0,END OF HALF,4015407,7.0,PUNT
20186,LATC,00:28,4031730,7.0,END OF HALF,4031802,8.0,PUNT
20186,TXNO,04:33,4031046,7.0,TOUCHDOWN,4032173,8.0,DOWNS
20187,NCST,03:55,4024081,7.0,MISSED FG,4024532,8.0,PUNT
20187,SCCL,00:03,4024474,8.0,END OF HALF,4024825,9.0,PUNT
20188,FLST,00:31,4026855,6.0,DOWNS,4027200,7.0,TOUCHDOWN
20188,KYLO,01:03,4026556,6.0,PUNT,4027385,7.0,PUNT
20189,GATC,00:23,4031183,7.0,END OF HALF,4031438,8.0,PUNT
20189,NCUN,02:35,4030958,7.0,PUNT,4031627,8.0,DOWNS
20190,IAST,00:13,4023871,6.0,FIELD GOAL,4024775,7.0,FIELD GOAL
20190,TXBA,00:04,4023951,5.0,END OF HALF,4024500,6.0,FUMBLE
20191,TXTC,00:02,4018643,6.0,END OF HALF,4018968,7.0,INTERCEPTION
20191,TXUN,03:31,4018429,5.0,TOUCHDOWN,4019022,6.0,INTERCEPTION
20192,TNMS,01:22,4023770,7.0,PUNT,4024562,8.0,MISSED FG
20192,TXSN,00:27,4023895,8.0,END OF HALF,4024198,9.0,PUNT
20193,OKUN,03:27,4030637,5.0,PUNT,4031418,6.0,FIELD GOAL
20193,WVUN,02:16,4030797,6.0,FIELD GOAL,4031780,7.0,FIELD GOAL
20194,MDNA,06:20,4028532,5.0,TOUCHDOWN,4030491,6.0,PUNT
20194,TXHO,00:46,4029157,4.0,END OF HALF,4030154,5.0,MISSED FG
20195,INBS,01:17,4021716,7.0,END OF HALF,4022474,8.0,PUNT
20195,OHTO,04:11,4021349,6.0,PUNT,4022214,7.0,INTERCEPTION
20196,FLSO,01:06,4035883,5.0,PUNT,4036008,6.0,TOUCHDOWN
20196,UTBY,04:57,4035546,5.0,TOUCHDOWN,4036371,6.0,TOUCHDOWN
20197,GASO,01:14,4029336,6.0,MISSED FG,4029813,7.0,PUNT
20197,LASW,03:13,4028953,6.0,PUNT,4030064,7.0,TOUCHDOWN
20198,ALTR,00:41,4032540,7.0,END OF HALF,4033173,8.0,TOUCHDOWN
20198,LANE,01:31,4032379,6.0,PUNT,4032716,7.0,TOUCHDOWN
20199,AZUN,02:45,4035773,5.0,PUNT,4036088,6.0,INTERCEPTION
20199,ORUN,01:03,4035962,6.0,END OF HALF,4036292,7.0,SAFETY
20200,CAUN,01:27,4034301,4.0,FIELD GOAL,4034885,5.0,PUNT
20200,WAUN,07:06,4033915,4.0,TOUCHDOWN,4034973,5.0,FIELD GOAL
20201,AZST,00:13,4035378,6.0,END OF HALF,4035758,7.0,TOUCHDOWN
20201,COUN,03:06,4035103,5.0,FIELD GOAL,4035611,6.0,TOUCHDOWN
20202,CASC,00:44,4035906,6.0,FIELD GOAL,4036285,7.0,PUNT
20202,ORST,01:27,4035783,5.0,TOUCHDOWN,4036044,6.0,TOUCHDOWN
20203,CALA,01:40,4028925,7.0,TOUCHDOWN,4029598,8.0,MISSED FG
20203,CAST,00:16,4029427,8.0,MISSED FG,4030231,9.0,PUNT
20204,UTUN,06:32,4022585,4.0,TOUCHDOWN,4023721,5.0,FUMBLE
20204,WAST,04:14,4022921,5.0,FIELD GOAL,4023804,6.0,TOUCHDOWN
20205,IDBO,00:15,4018853,7.0,END OF HALF,4018896,8.0,PUNT
20205,UTST,03:59,4018708,7.0,MISSED FG,4018954,8.0,DOWNS
20206,PAST,02:03,4018243,6.0,PUNT,4018737,7.0,TOUCHDOWN
20206,PAVI,00:27,4018312,7.0,END OF HALF,4018856,8.0,INTERCEPTION
20207,MAUN,02:20,4021106,6.0,END OF HALF,4022269,7.0,PUNT
20207,SCCC,05:45,4020815,5.0,TOUCHDOWN,4021965,6.0,TOUCHDOWN
20208,ARST,01:50,4028166,7.0,PUNT,4029349,8.0,TOUCHDOWN
20208,OKTU,01:14,4028395,8.0,FIELD GOAL,4028917,9.0,TOUCHDOWN
20209,NYWP,02:57,4018413,7.0,END OF HALF,4018660,8.0,PUNT
20209,OHMI,04:27,4018057,7.0,PUNT,4018796,8.0,DOWNS
20210,MNUN,01:07,4018514,7.0,END OF HALF,4018777,8.0,TOUCHDOWN
20210,OHBG,02:07,4018437,7.0,PUNT,4019054,8.0,PUNT
20211,NYBU,00:58,4031048,6.0,PUNT,4032096,7.0,FUMBLE
20211,VAOD,00:22,4031290,8.0,INTERCEPTION,4031657,9.0,DOWNS
20212,CTCE,01:26,4019617,7.0,DOWNS,4020981,8.0,INTERCEPTION
20212,FLMI,00:07,4019926,8.0,END OF HALF,4021101,9.0,PUNT
20213,NCEA,00:31,4030358,7.0,END OF HALF,4030683,8.0,PUNT
20213,SCCH,02:31,4029834,7.0,PUNT,4031000,8.0,INTERCEPTION-TD
20214,COST,01:32,4024130,6.0,TOUCHDOWN,4024528,7.0,PUNT
20214,IAUN,00:15,4024296,6.0,END OF HALF,4024375,7.0,PUNT
20215,FLIN,00:34,4018810,7.0,END OF HALF,4018984,8.0,PUNT
20215,MICE,00:44,4018757,8.0,TOUCHDOWN,4019068,9.0,MISSED FG
20216,ALAU,01:51,4025923,6.0,PUNT,4026308,7.0,PUNT
20216,GAST,00:59,4026134,7.0,END OF HALF,4026443,8.0,PUNT
20217,HIUN,00:44,4031337,6.0,END OF HALF,4032226,7.0,PUNT
20217,NMST,06:16,4031221,7.0,MISSED FG,4032537,8.0,PUNT
20218,ILUN,01:03,4025619,6.0,PUNT,4026023,7.0,FIELD GOAL
20218,INPU,00:13,4025921,7.0,END OF HALF,4026875,8.0,PUNT
20219,INUN,00:55,4033506,5.0,FIELD GOAL,4034172,6.0,FIELD GOAL
20219,KYWE,02:37,4033207,4.0,TOUCHDOWN,4034036,5.0,TOUCHDOWN
20220,KSUN,00:25,4025796,8.0,END OF HALF,4025877,9.0,FIELD GOAL
20220,NCDU,01:04,4025649,8.0,PUNT,4026054,9.0,TOUCHDOWN
20221,MDUN,04:37,4026091,7.0,FIELD GOAL,4027457,8.0,TOUCHDOWN
20221,OHKS,00:38,4026624,7.0,END OF HALF,4027110,8.0,DOWNS
20222,ILNO,03:25,4024230,6.0,INTERCEPTION,4025255,7.0,FIELD GOAL
20222,MEUN,00:31,4024715,6.0,END OF HALF,4024868,7.0,DOWNS
20223,MABC,05:14,4018569,5.0,FIELD GOAL,4018869,6.0,TOUCHDOWN
20223,MOUN,11:01,4018193,5.0,FIELD GOAL,4019212,6.0,INTERCEPTION
20224,ALBI,05:02,4032779,5.0,MISSED FG,4034248,6.0,INTERCEPTION
20224,LATU,01:58,4033074,5.0,TOUCHDOWN,4034123,6.0,PUNT
20225,MIST,00:16,4030056,7.0,MISSED FG,4031325,8.0,PUNT
20225,NEUN,01:03,4029976,6.0,PUNT,4030710,7.0,FIELD GOAL
20226,NHUN,00:11,4019371,9.0,END OF HALF,4019701,10.0,PUNT
20226,PAPT,03:51,4019023,7.0,TOUCHDOWN,4019452,8.0,TOUCHDOWN
20227,NMUN,00:49,4033737,7.0,FIELD GOAL,4034566,8.0,PUNT
20227,TXEP,01:39,4033633,6.0,INTERCEPTION,4034079,7.0,TOUCHDOWN
20228,INND,00:19,4018784,7.0,END OF HALF,4019262,8.0,PUNT
20228,WIUN,02:08,4018691,6.0,PUNT,4018917,7.0,PUNT
20229,ILNW,00:11,4019626,7.0,END OF HALF,4019728,8.0,PUNT
20229,OHUN,00:50,4019473,7.0,PUNT,4020016,8.0,PUNT
20230,VAPI,02:53,4018885,7.0,PUNT,4019791,8.0,TOUCHDOWN
20230,VARI,00:40,4019149,8.0,END OF HALF,4019298,9.0,FIELD GOAL
20231,MIUN,00:22,4027315,5.0,FIELD GOAL,4028076,6.0,PUNT
20231,NJRU,00:02,4027633,5.0,END OF HALF,4027757,6.0,PUNT
20232,CASJ,01:18,4021331,6.0,END OF HALF,4021695,7.0,PUNT
20232,MIWE,04:03,4021120,6.0,PUNT,4022059,7.0,DOWNS
20233,TXCU,10:48,4019479,5.0,PUNT,4020625,6.0,FUMBLE
20233,TXMU,06:16,4019894,6.0,INTERCEPTION,4020689,7.0,TOUCHDOWN
20234,ALUN,05:19,4030612,6.0,TOUCHDOWN,4031616,7.0,TOUCHDOWN
20234,MSSO,00:08,4030934,7.0,END OF HALF,4031477,8.0,PUNT
20235,ARUN,00:21,4024338,6.0,END OF HALF,4024716,7.0,PUNT
20235,TXAM,02:29,4023953,6.0,FIELD GOAL,4024862,7.0,PUNT
20236,TXRI,01:28,4030145,7.0,FUMBLE,4030898,8.0,TOUCHDOWN
20236,TXSO,00:17,4030496,7.0,FIELD GOAL,4030688,8.0,PUNT
20237,MIEA,01:24,4021560,6.0,PUNT,4022201,7.0,PUNT
20237,TXSW,00:24,4021849,7.0,END OF HALF,4022398,8.0,TOUCHDOWN
20238,CASS,02:41,4025237,7.0,PUNT,4026607,8.0,TOUCHDOWN
20238,MDTO,01:46,4025418,7.0,TOUCHDOWN,4026026,8.0,PUNT
20239,CAFR,01:35,4016445,6.0,TOUCHDOWN,4016496,7.0,PUNT
20239,NVLV,00:27,4016472,6.0,END OF HALF,4016498,7.0,TOUCHDOWN
20240,FLMI,00:50,4048945,7.0,PUNT,4049026,8.0,PUNT
20240,VAUN,00:14,4048961,8.0,END OF HALF,4049042,9.0,FIELD GOAL
20241,UTBY,00:55,4051377,5.0,MISSED FG,4051453,6.0,PUNT
20241,UTST,04:09,4051297,5.0,FIELD GOAL,4051484,6.0,PUNT
20242,OKTU,04:20,4050879,7.0,FIELD GOAL,4050986,8.0,INTERCEPTION-TD
20242,TXHO,01:14,4050934,8.0,END OF HALF,4051156,9.0,PUNT
20243,INND,00:35,4056921,7.0,PUNT,4057414,8.0,DOWNS
20243,OHCI,00:05,4057043,8.0,END OF HALF,4057133,9.0,MISSED FG
20244,IDBO,03:46,4057893,4.0,TOUCHDOWN,4058342,5.0,FUMBLE
20244,NVRE,02:22,4058009,5.0,FIELD GOAL,4058571,6.0,TOUCHDOWN
20245,ILNO,00:02,4061380,6.0,END OF HALF,4061426,7.0,PUNT
20245,MIEA,01:45,4060984,7.0,FIELD GOAL,4061682,8.0,TOUCHDOWN
20246,OKST,00:04,4063882,7.0,END OF HALF,4064688,8.0,INTERCEPTION
20246,TXBA,00:31,4063710,6.0,PUNT,4064174,7.0,PUNT
20247,IAST,02:02,4064061,7.0,FIELD GOAL,4064902,8.0,PUNT
20247,KSUN,03:01,4063895,7.0,PUNT,4065035,8.0,TOUCHDOWN
20248,KSST,00:01,4058390,4.0,END OF HALF,4058880,5.0,PUNT
20248,OKUN,01:30,4058011,3.0,FIELD GOAL,4058499,4.0,TOUCHDOWN
20249,TXCU,01:01,4053448,7.0,END OF HALF,4053740,8.0,FUMBLE
20249,TXUN,01:52,4053408,7.0,INTERCEPTION,4053658,8.0,PUNT
20250,TXTC,01:57,4057411,5.0,FIELD GOAL,4058394,6.0,PUNT
20250,WVUN,06:13,4057197,4.0,PUNT,4058141,5.0,TOUCHDOWN
20251,PATE,02:07,4053293,6.0,FIELD GOAL,4053581,7.0,MISSED FG
20251,TNMS,03:29,4053194,5.0,PUNT,4053504,6.0,PUNT
20252,LATU,00:36,4059181,6.0,INTERCEPTION,4059790,7.0,TOUCHDOWN
20252,NCEA,04:03,4058665,7.0,TOUCHDOWN,4060225,8.0,PUNT
20253,FLCE,01:29,4059357,5.0,,4060461,6.0,PUNT
